"FullDate","CustomerID","EmployeeID","ProductID","UnitsSold","DollarSold"
"2014-04-20 06:00:00","20","2","BK-M18B-48","6","3239.9400"
"2014-04-20 06:00:00","4","2","FR-R92R-62","2","2863.0000"
"2014-04-20 06:00:00","4","2","FR-T67Y-62","8","2667.3600"
"2014-04-20 07:00:00","70","4","BK-M38S-42","4","3077.9600"
"2014-04-20 07:00:00","70","4","BK-T18U-54","8","5938.8000"
"2014-04-20 07:00:00","70","4","FR-M94S-46","5","6822.5000"
"2014-04-20 07:00:00","7","5","FR-M94S-46","5","6822.5000"
"2014-04-20 07:00:00","7","5","FR-T98U-54","3","3011.7300"
"2014-04-20 07:00:00","2","2","HL-U509-B","2","69.9800"
"2014-04-20 07:00:00","2","2","BK-R79Y-48","6","10205.9400"
"2014-04-20 07:00:00","32","3","FR-T67Y-62","4","1333.6800"
"2014-04-20 07:00:00","32","3","BK-T18Y-54","1","742.3500"
"2014-04-20 07:00:00","32","3","PD-M282","5","202.4500"
"2014-04-20 07:00:00","17","3","BK-R64Y-44","3","3361.4700"
"2014-04-20 07:00:00","17","3","FR-M21S-52","9","2376.4500"
"2014-04-20 07:00:00","17","3","FR-M21S-52","9","2376.4500"
"2014-04-20 07:00:00","41","2","RB-9231","2","213.0000"
"2014-04-20 07:00:00","41","2","BK-T18U-50","8","5938.8000"
"2014-04-20 07:00:00","41","2","HB-M918","5","601.3500"
"2014-04-20 07:00:00","26","1","SH-W890-L","1","69.9900"
"2014-04-20 07:00:00","26","1","CS-9183","7","2834.9300"
"2014-04-20 07:00:00","26","1","CS-9183","7","2834.9300"
"2014-04-20 07:00:00","10","8","BK-M68S-46","9","20879.9091"
"2014-04-20 07:00:00","10","8","BK-M18B-48","4","2159.9600"
"2014-04-20 07:00:00","23","6","GL-H102-M","6","146.9394"
"2014-04-20 07:00:00","23","6","PD-T852","3","242.9700"
"2014-04-20 07:00:00","23","6","FR-T67U-54","7","2333.9400"
"2014-04-20 07:00:00","23","6","FR-T67U-54","7","2333.9400"
"2014-04-20 08:00:00","50","7","PD-T852","8","647.9200"
"2014-04-20 08:00:00","50","7","BK-R19B-48","6","3239.9400"
"2014-04-20 08:00:00","38","2","FR-T67Y-44","2","666.8400"
"2014-04-20 08:00:00","38","2","BK-R79Y-42","8","13607.9200"
"2014-04-20 08:00:00","38","2","BK-R79Y-42","8","13607.9200"
"2014-04-20 08:00:00","38","2","CS-4759","3","526.4700"
"2014-04-20 09:00:00","75","2","BK-M18B-48","2","1079.9800"
"2014-04-20 09:00:00","75","2","BK-M18B-48","2","1079.9800"
"2014-04-20 09:00:00","75","2","SH-W890-M","8","559.9200"
"2014-04-20 09:00:00","75","2","BK-R89R-58","3","7330.0500"
"2014-04-20 09:00:00","72","2","BK-M18S-42","3","1694.9700"
"2014-04-20 09:00:00","72","2","BK-M18S-42","3","1694.9700"
"2014-04-20 09:00:00","72","2","BK-T18Y-44","6","4454.1000"
"2014-04-20 09:00:00","31","7","SJ-0194-L","7","377.9300"
"2014-04-20 09:00:00","31","7","BK-T18Y-44","5","3711.7500"
"2014-04-20 09:00:00","31","7","BK-T18Y-44","5","3711.7500"
"2014-04-20 09:00:00","66","4","BK-R79Y-42","4","6803.9600"
"2014-04-20 09:00:00","66","4","BK-R64Y-40","2","2240.9800"
"2014-04-20 09:00:00","66","4","LJ-0192-M","5","249.9500"
"2014-04-20 09:00:00","66","4","LJ-0192-M","5","249.9500"
"2014-04-20 09:00:00","6","8","FR-R38B-52","9","3034.9800"
"2014-04-20 09:00:00","6","8","FR-T98Y-54","6","6023.4600"
"2014-04-20 09:00:00","6","8","FR-T98Y-54","6","6023.4600"
"2014-04-20 09:00:00","21","1","FR-R72Y-48","1","594.8300"
"2014-04-20 09:00:00","21","1","PD-R563","7","434.6300"
"2014-04-20 09:00:00","9","3","FR-M94S-38","3","4093.5000"
"2014-04-20 09:00:00","9","3","FR-T67U-50","1","333.4200"
"2014-04-20 09:00:00","9","3","VE-C304-M","4","254.0000"
"2014-04-20 09:00:00","9","3","VE-C304-M","4","254.0000"
"2014-04-20 10:00:00","3","8","LJ-0192-L","9","449.9100"
"2014-04-20 10:00:00","3","8","BK-T18U-50","4","2969.4000"
"2014-04-20 10:00:00","3","8","BK-T18U-50","4","2969.4000"
"2014-04-20 10:00:00","3","8","HB-M763","1","61.9200"
"2014-04-20 11:00:00","71","2","BK-M18S-40","2","1129.9800"
"2014-04-20 11:00:00","71","2","FR-R72Y-48","8","4758.6400"
"2014-04-20 11:00:00","71","2","FR-R72Y-48","8","4758.6400"
"2014-04-20 11:00:00","71","2","PD-R347","5","202.4500"
"2014-04-20 11:00:00","41","8","RB-9231","9","958.5000"
"2014-04-20 11:00:00","41","8","RB-9231","9","958.5000"
"2014-04-20 12:00:00","65","3","BK-T44U-54","3","3644.5500"
"2014-04-20 12:00:00","65","3","HB-T928","6","549.4194"
"2014-04-20 12:00:00","65","3","HL-U509-B","4","139.9600"
"2014-04-20 12:00:00","53","1","CS-4759","1","175.4900"
"2014-04-20 12:00:00","53","1","FR-M63S-46","5","1820.4495"
"2014-04-20 12:00:00","53","1","BK-T18U-44","2","1484.7000"
"2014-04-20 12:00:00","47","7","FR-M21B-48","7","1748.5300"
"2014-04-20 12:00:00","47","7","FR-T98Y-54","2","2007.8200"
"2014-04-20 12:00:00","77","8","BB-9108","9","1093.4100"
"2014-04-20 12:00:00","77","8","PK-7098","6","13.7400"
"2014-04-20 12:00:00","77","8","BK-R89B-52","1","2443.3500"
"2014-04-20 12:00:00","24","7","VE-C304-S","8","508.0000"
"2014-04-20 12:00:00","24","7","FD-2342","5","457.4500"
"2014-04-20 12:00:00","24","7","FD-2342","5","457.4500"
"2014-04-20 12:00:00","62","7","BK-T79U-46","8","19072.5600"
"2014-04-20 12:00:00","62","7","BK-T79U-46","8","19072.5600"
"2014-04-20 12:00:00","62","7","BK-M68B-46","5","11474.9495"
"2014-04-20 12:00:00","14","1","BK-R89B-52","1","2443.3500"
"2014-04-20 12:00:00","14","1","SE-M940","7","368.4800"
"2014-04-20 12:00:00","28","3","RA-H123","3","360.0000"
"2014-04-20 12:00:00","28","3","BK-R64Y-40","6","6722.9400"
"2014-04-20 12:00:00","28","3","BK-R64Y-40","6","6722.9400"
"2014-04-20 12:00:00","28","3","SE-T924","4","210.5600"
"2014-04-20 13:00:00","9","2","FR-M94S-38","2","2729.0000"
"2014-04-20 13:00:00","9","2","BK-M18B-40","5","2699.9500"
"2014-04-20 13:00:00","24","2","VE-C304-S","3","190.5000"
"2014-04-20 13:00:00","24","2","HB-T928","9","824.1291"
"2014-04-20 13:00:00","24","2","HB-T928","9","824.1291"
"2014-04-20 13:00:00","24","2","FR-M63S-40","4","1456.3596"
"2014-04-20 13:00:00","27","2","PK-7098","2","4.5800"
"2014-04-20 13:00:00","27","2","BK-T44U-60","8","9718.8000"
"2014-04-20 13:00:00","27","2","FR-R92R-62","6","8589.0000"
"2014-04-20 13:00:00","36","8","FR-T98U-60","9","9035.1900"
"2014-04-20 13:00:00","36","8","BK-T44U-50","6","7289.1000"
"2014-04-20 13:00:00","36","8","BK-T44U-50","6","7289.1000"
"2014-04-20 13:00:00","36","8","BK-R89B-52","3","7330.0500"
"2014-04-20 13:00:00","69","6","BK-T18U-50","6","4454.1000"
"2014-04-20 13:00:00","69","6","BK-T79Y-50","1","2384.0700"
"2014-04-20 13:00:00","69","6","FR-R38B-58","7","2360.5400"
"2014-04-21 05:00:00","34","8","FR-T98Y-50","9","9035.1900"
"2014-04-21 05:00:00","34","8","BK-T79U-46","7","16688.4900"
"2014-04-21 05:00:00","34","8","PD-R347","1","40.4900"
"2014-04-21 05:00:00","34","8","PD-R347","1","40.4900"
"2014-04-21 07:00:00","29","8","CL-9009","9","71.5500"
"2014-04-21 07:00:00","29","8","BK-T18U-54","6","4454.1000"
"2014-04-21 07:00:00","29","8","FR-M94S-46","4","5458.0000"
"2014-04-21 07:00:00","14","7","BK-R89B-52","8","19546.8000"
"2014-04-21 07:00:00","14","7","SE-M798","6","234.8400"
"2014-04-21 07:00:00","14","7","SE-M798","6","234.8400"
"2014-04-21 07:00:00","77","7","BB-7421","7","377.9300"
"2014-04-21 07:00:00","77","7","BK-T44U-46","2","2429.7000"
"2014-04-21 09:00:00","72","7","BK-M18S-44","7","3954.9300"
"2014-04-21 09:00:00","72","7","GL-H102-S","5","122.4495"
"2014-04-21 09:00:00","72","7","GL-H102-S","5","122.4495"
"2014-04-21 09:00:00","10","7","BK-M68S-42","8","18559.9192"
"2014-04-21 09:00:00","10","7","FR-T67U-54","5","1667.1000"
"2014-04-21 13:00:00","66","2","BK-R79Y-40","3","5102.9700"
"2014-04-21 13:00:00","66","2","FB-9873","6","639.0000"
"2014-04-21 13:00:00","66","2","FB-9873","6","639.0000"
"2014-04-21 13:00:00","3","3","LJ-0192-M","4","199.9600"
"2014-04-21 13:00:00","3","3","SJ-0194-L","1","53.9900"
"2014-04-21 13:00:00","18","4","HB-M243","4","178.1600"
"2014-04-21 13:00:00","18","4","FR-M21B-44","2","499.5800"
"2014-04-21 13:00:00","18","4","FR-T98Y-50","5","5019.5500"
"2014-04-21 13:00:00","18","4","FR-T98Y-50","5","5019.5500"
"2014-04-22 05:00:00","31","5","SJ-0194-L","6","323.9400"
"2014-04-22 05:00:00","31","5","BK-T18U-62","3","2227.0500"
"2014-04-22 05:00:00","31","5","BK-T18U-62","3","2227.0500"
"2014-04-22 05:00:00","15","4","BK-R64Y-38","5","5602.4500"
"2014-04-22 05:00:00","15","4","BK-R64Y-38","5","5602.4500"
"2014-04-22 05:00:00","15","4","CA-1098","8","71.9200"
"2014-04-22 05:00:00","78","4","BK-R19B-48","4","2159.9600"
"2014-04-22 05:00:00","78","4","BK-R79Y-40","8","13607.9200"
"2014-04-22 05:00:00","74","8","BK-M18S-52","9","5084.9100"
"2014-04-22 05:00:00","74","8","VE-C304-S","6","381.0000"
"2014-04-22 05:00:00","74","8","FD-2342","3","274.4700"
"2014-04-22 05:00:00","74","8","FD-2342","3","274.4700"
"2014-04-22 05:00:00","46","6","FR-M21B-42","7","1748.5300"
"2014-04-22 05:00:00","46","6","BK-M18B-40","4","2159.9600"
"2014-04-22 06:00:00","56","7","BK-T79Y-50","8","19072.5600"
"2014-04-22 06:00:00","56","7","SE-R995","3","157.9200"
"2014-04-22 06:00:00","56","7","BK-M38S-46","9","6925.4100"
"2014-04-22 06:00:00","56","7","FR-R72Y-44","6","3568.9800"
"2014-04-22 07:00:00","39","6","FR-T67Y-50","7","2333.9400"
"2014-04-22 07:00:00","39","6","BK-R79Y-44","4","6803.9600"
"2014-04-22 08:00:00","39","2","FR-M63S-40","2","728.1798"
"2014-04-22 08:00:00","39","2","WB-H098","6","29.9400"
"2014-04-22 08:00:00","54","3","CH-0234","3","60.7197"
"2014-04-22 08:00:00","54","3","LJ-0192-X","9","449.9100"
"2014-04-22 08:00:00","54","3","BK-M38S-40","4","3077.9600"
"2014-04-22 08:00:00","54","3","BK-M38S-40","4","3077.9600"
"2014-04-22 08:00:00","21","6","FR-R72Y-44","6","3568.9800"
"2014-04-22 08:00:00","21","6","FR-M94B-38","1","1349.6000"
"2014-04-22 08:00:00","21","6","FR-T98U-60","7","7027.3700"
"2014-04-22 08:00:00","21","6","BK-T44U-46","5","6074.2500"
"2014-04-22 08:00:00","51","7","FR-M21S-40","8","2112.4000"
"2014-04-22 08:00:00","51","7","FR-M21S-40","8","2112.4000"
"2014-04-22 08:00:00","51","7","HL-U509","5","174.9500"
"2014-04-22 08:00:00","57","2","BK-T79Y-60","2","4768.1400"
"2014-04-22 08:00:00","57","2","FR-M94S-42","9","12280.5000"
"2014-04-22 08:00:00","57","2","FR-T98U-50","6","6023.4600"
"2014-04-22 09:00:00","24","1","VE-C304-S","1","63.5000"
"2014-04-22 09:00:00","24","1","BK-M68B-38","5","11474.9495"
"2014-04-22 09:00:00","24","1","FR-M63S-40","2","728.1798"
"2014-04-22 10:00:00","19","1","HB-R956","1","120.2700"
"2014-04-22 10:00:00","19","1","PD-M282","7","283.4300"
"2014-04-22 10:00:00","19","1","FR-T98U-46","2","2007.8200"
"2014-04-22 10:00:00","19","1","BK-T79U-54","8","19072.5600"
"2014-04-22 10:00:00","22","8","GL-H102-S","9","220.4091"
"2014-04-22 10:00:00","22","8","GL-H102-S","9","220.4091"
"2014-04-22 10:00:00","22","8","PD-R853","7","566.9300"
"2014-04-22 11:00:00","17","1","BK-R64Y-44","1","1120.4900"
"2014-04-22 11:00:00","17","1","LJ-0192-X","5","249.9500"
"2014-04-22 11:00:00","17","1","FR-T98Y-60","2","2007.8200"
"2014-04-22 11:00:00","32","2","FR-T98Y-60","2","2007.8200"
"2014-04-22 11:00:00","32","2","HB-M918","6","721.6200"
"2014-04-22 11:00:00","47","3","PD-M282","3","121.4700"
"2014-04-22 11:00:00","47","3","BK-M18B-44","9","4859.9100"
"2014-04-22 11:00:00","47","3","BK-T79U-50","4","9536.2800"
"2014-04-22 11:00:00","47","3","BK-T79U-50","4","9536.2800"
"2014-04-22 12:00:00","63","7","PD-R853","3","242.9700"
"2014-04-22 12:00:00","63","7","PD-R853","3","242.9700"
"2014-04-22 13:00:00","12","1","BK-R89R-58","1","2443.3500"
"2014-04-22 13:00:00","12","1","FR-M63S-46","7","2548.6293"
"2014-04-22 13:00:00","12","1","SO-R809-M","2","17.9800"
"2014-04-22 13:00:00","12","1","SO-R809-M","2","17.9800"
"2014-04-23 08:00:00","66","8","BK-R79Y-44","9","15308.9100"
"2014-04-23 08:00:00","66","8","BK-R64Y-42","6","6722.9400"
"2014-04-23 08:00:00","66","8","FR-M21S-44","4","1056.2000"
"2014-04-23 08:00:00","66","8","FR-M21S-44","4","1056.2000"
"2014-04-24 05:00:00","44","3","SE-T924","3","157.9200"
"2014-04-24 05:00:00","44","3","BK-M18S-42","9","5084.9100"
"2014-04-24 05:00:00","44","3","FR-R92B-44","6","8589.0000"
"2014-04-24 05:00:00","76","8","BK-M18B-52","9","4859.9100"
"2014-04-24 05:00:00","76","8","BK-T79U-60","4","9536.2800"
"2014-04-24 05:00:00","76","8","BK-T79U-60","4","9536.2800"
"2014-04-24 05:00:00","35","4","FR-T98U-50","5","5019.5500"
"2014-04-24 05:00:00","35","4","BK-T79U-54","2","4768.1400"
"2014-04-24 05:00:00","35","4","BK-T79U-54","2","4768.1400"
"2014-04-24 05:00:00","35","4","PD-T852","6","485.9400"
"2014-04-24 05:00:00","62","7","BK-T79U-46","7","16688.4900"
"2014-04-24 05:00:00","62","7","BK-M68B-46","5","11474.9495"
"2014-04-24 05:00:00","62","7","FR-M63S-42","2","728.1798"
"2014-04-24 05:00:00","47","6","FR-M21B-48","6","1498.7400"
"2014-04-24 05:00:00","47","6","BK-M18B-42","4","2159.9600"
"2014-04-24 05:00:00","47","6","BK-M18B-42","4","2159.9600"
"2014-04-24 05:00:00","34","8","FR-T98U-46","9","9035.1900"
"2014-04-24 05:00:00","34","8","FR-R92B-44","4","5726.0000"
"2014-04-24 05:00:00","34","8","PD-R563","1","62.0900"
"2014-04-24 05:00:00","13","1","BK-R89B-44","1","2443.3500"
"2014-04-24 05:00:00","13","1","BK-R19B-48","5","2699.9500"
"2014-04-24 05:00:00","13","1","RA-H123","2","240.0000"
"2014-04-24 06:00:00","29","5","RA-H123","6","720.0000"
"2014-04-24 06:00:00","29","5","BK-R64Y-40","1","1120.4900"
"2014-04-24 06:00:00","29","5","FR-M21S-42","7","1848.3500"
"2014-04-24 06:00:00","3","2","SJ-0194-L","9","485.9100"
"2014-04-24 06:00:00","3","2","SJ-0194-L","9","485.9100"
"2014-04-24 06:00:00","3","2","BK-T18Y-44","6","4454.1000"
"2014-04-24 06:00:00","50","1","PD-T852","1","80.9900"
"2014-04-24 06:00:00","50","1","BK-R19B-48","7","3779.9300"
"2014-04-24 06:00:00","66","2","BK-R79Y-42","2","3401.9800"
"2014-04-24 06:00:00","66","2","BK-R64Y-40","8","8963.9200"
"2014-04-24 06:00:00","66","2","LJ-0192-M","3","149.9700"
"2014-04-24 06:00:00","17","4","BK-R64Y-44","5","5602.4500"
"2014-04-24 06:00:00","17","4","FR-R92R-62","8","11452.0000"
"2014-04-24 06:00:00","17","4","FR-T67Y-62","5","1667.1000"
"2014-04-24 06:00:00","47","6","PD-M282","6","242.9400"
"2014-04-24 06:00:00","47","6","BK-M18B-48","4","2159.9600"
"2014-04-24 06:00:00","63","6","BK-T79U-54","7","16688.4900"
"2014-04-24 06:00:00","63","6","BK-R89R-58","4","9773.4000"
"2014-04-24 06:00:00","63","6","RB-9231","2","213.0000"
"2014-04-24 06:00:00","63","6","RB-9231","2","213.0000"
"2014-04-24 06:00:00","19","7","HB-M918","8","962.1600"
"2014-04-24 06:00:00","19","7","FR-M94S-42","3","4093.5000"
"2014-04-24 06:00:00","5","6","FR-R92R-44","6","8589.0000"
"2014-04-24 06:00:00","5","6","FR-R92R-44","6","8589.0000"
"2014-04-24 06:00:00","5","6","FR-T98Y-46","4","4015.6400"
"2014-04-24 06:00:00","68","5","BK-R19B-58","6","3239.9400"
"2014-04-24 06:00:00","68","5","HB-M243","3","133.6200"
"2014-04-24 07:00:00","66","5","BK-R79Y-42","6","10205.9400"
"2014-04-24 07:00:00","66","5","CS-4759","9","1579.4100"
"2014-04-24 07:00:00","66","5","LJ-0192-M","7","349.9300"
"2014-04-24 07:00:00","66","5","SJ-0194-X","4","215.9600"
"2014-04-24 07:00:00","65","5","BK-T44U-54","6","7289.1000"
"2014-04-24 07:00:00","65","5","FB-9873","1","106.5000"
"2014-04-24 07:00:00","78","3","BK-R19B-48","3","1619.9700"
"2014-04-24 07:00:00","78","3","SO-R809-L","9","80.9100"
"2014-04-24 07:00:00","78","3","BK-R64Y-38","4","4481.9600"
"2014-04-24 07:00:00","78","3","BK-R64Y-38","4","4481.9600"
"2014-04-24 07:00:00","27","5","PK-7098","5","11.4500"
"2014-04-24 07:00:00","27","5","PK-7098","5","11.4500"
"2014-04-24 07:00:00","15","7","BK-R89B-58","8","19546.8000"
"2014-04-24 07:00:00","15","7","SE-R995","5","263.2000"
"2014-04-24 07:00:00","15","7","SE-R995","5","263.2000"
"2014-04-24 07:00:00","15","7","SJ-0194-S","9","485.9100"
"2014-04-24 07:00:00","78","7","BK-R19B-44","7","3779.9300"
"2014-04-24 07:00:00","78","7","BK-R19B-44","7","3779.9300"
"2014-04-24 07:00:00","78","7","BK-T44U-54","2","2429.7000"
"2014-04-24 07:00:00","18","7","BK-R64Y-48","8","8963.9200"
"2014-04-24 07:00:00","18","7","FR-M21B-42","5","1248.9500"
"2014-04-24 07:00:00","18","7","BK-M18S-52","2","1129.9800"
"2014-04-24 07:00:00","18","7","BK-T18Y-58","6","4454.1000"
"2014-04-24 07:00:00","2","6","CA-1098","7","62.9300"
"2014-04-24 07:00:00","2","6","SJ-0194-S","4","215.9600"
"2014-04-24 07:00:00","2","6","BK-R64Y-48","8","8963.9200"
"2014-04-24 08:00:00","34","3","FR-T98Y-54","4","4015.6400"
"2014-04-24 08:00:00","34","3","BK-T79U-46","1","2384.0700"
"2014-04-24 08:00:00","34","3","PD-R347","4","161.9600"
"2014-04-24 08:00:00","40","6","BK-R19B-58","4","2159.9600"
"2014-04-24 08:00:00","40","6","BK-R19B-58","4","2159.9600"
"2014-04-24 08:00:00","40","6","BK-T44U-60","8","9718.8000"
"2014-04-24 08:00:00","46","1","FR-M21B-44","1","249.7900"
"2014-04-24 08:00:00","46","1","BK-M18B-40","7","3779.9300"
"2014-04-24 08:00:00","46","1","BK-M18B-40","7","3779.9300"
"2014-04-24 08:00:00","9","4","BK-M68S-38","5","11599.9495"
"2014-04-24 08:00:00","9","4","BK-M68S-38","5","11599.9495"
"2014-04-24 08:00:00","9","4","BK-M18B-42","9","4859.9100"
"2014-04-24 08:00:00","9","4","VE-C304-M","6","381.0000"
"2014-04-24 08:00:00","19","2","HB-M763","3","185.7600"
"2014-04-24 08:00:00","19","2","FR-R38B-52","6","2023.3200"
"2014-04-24 08:00:00","43","1","SE-M940","1","52.6400"
"2014-04-24 08:00:00","43","1","BK-M38S-46","8","6155.9200"
"2014-04-24 08:00:00","43","1","BK-T18U-58","2","1484.7000"
"2014-04-24 08:00:00","43","1","BK-T18U-58","2","1484.7000"
"2014-04-24 08:00:00","27","8","SO-R809-M","9","80.9100"
"2014-04-24 08:00:00","27","8","BK-R89B-58","4","9773.4000"
"2014-04-24 08:00:00","12","8","BK-M68B-46","9","20654.9091"
"2014-04-24 08:00:00","12","8","BB-9108","3","364.4700"
"2014-04-24 08:00:00","12","8","BB-9108","3","364.4700"
"2014-04-24 08:00:00","49","4","PD-R347","4","161.9600"
"2014-04-24 08:00:00","49","4","BB-9108","2","242.9800"
"2014-04-24 08:00:00","49","4","BK-T44U-50","5","6074.2500"
"2014-04-24 08:00:00","49","4","BK-R89B-52","2","4886.7000"
"2014-04-24 08:00:00","28","5","SO-R809-L","5","44.9500"
"2014-04-24 08:00:00","28","5","BK-T79Y-50","2","4768.1400"
"2014-04-24 08:00:00","28","5","SE-R995","6","315.8400"
"2014-04-24 08:00:00","28","5","SE-R995","6","315.8400"
"2014-04-24 09:00:00","58","6","BK-T18U-58","6","4454.1000"
"2014-04-24 09:00:00","58","6","FR-M21S-52","1","264.0500"
"2014-04-24 09:00:00","58","6","BK-M18S-52","7","3954.9300"
"2014-04-24 09:00:00","58","6","BK-M18S-52","7","3954.9300"
"2014-04-24 09:00:00","31","4","SJ-0194-X","4","215.9600"
"2014-04-24 09:00:00","31","4","HB-M763","8","495.3600"
"2014-04-24 09:00:00","31","4","FR-M21B-44","5","1248.9500"
"2014-04-24 09:00:00","31","4","FR-T98Y-50","8","8031.2800"
"2014-04-24 09:00:00","33","7","FR-T98Y-50","8","8031.2800"
"2014-04-24 09:00:00","33","7","FR-R72Y-44","2","1189.6600"
"2014-04-24 09:00:00","48","8","PD-M562","9","728.9100"
"2014-04-24 09:00:00","48","8","FR-T98U-54","3","3011.7300"
"2014-04-24 09:00:00","48","8","BK-T44U-46","9","10933.6500"
"2014-04-24 09:00:00","48","8","BK-T44U-46","9","10933.6500"
"2014-04-24 10:00:00","14","2","BK-R89B-52","2","4886.7000"
"2014-04-24 10:00:00","14","2","SE-M940","9","473.7600"
"2014-04-24 10:00:00","30","3","HY-1023-70","3","164.9700"
"2014-04-24 10:00:00","30","3","BK-T18U-54","1","742.3500"
"2014-04-24 10:00:00","30","3","FR-M94B-42","7","9447.2000"
"2014-04-24 10:00:00","27","8","WB-H098","9","44.9100"
"2014-04-24 10:00:00","27","8","BK-T44U-60","6","7289.1000"
"2014-04-24 10:00:00","27","8","BK-T44U-60","6","7289.1000"
"2014-04-24 10:00:00","27","8","FR-R92R-62","3","4294.5000"
"2014-04-24 10:00:00","32","6","FR-T98Y-60","7","7027.3700"
"2014-04-24 10:00:00","32","6","BK-T18Y-50","4","2969.4000"
"2014-04-24 10:00:00","32","6","BK-M68S-42","2","4639.9798"
"2014-04-24 10:00:00","32","6","BK-M18B-44","5","2699.9500"
"2014-04-24 10:00:00","71","3","BK-M18S-40","3","1694.9700"
"2014-04-24 10:00:00","71","3","FR-R72Y-48","1","594.8300"
"2014-04-24 10:00:00","71","3","FR-M94B-38","4","5398.4000"
"2014-04-24 10:00:00","71","3","FR-M94B-38","4","5398.4000"
"2014-04-24 10:00:00","61","1","BK-T18Y-62","1","742.3500"
"2014-04-24 10:00:00","61","1","PD-M562","5","404.9500"
"2014-04-24 10:00:00","61","1","BK-M18B-52","2","1079.9800"
"2014-04-24 10:00:00","8","8","FR-M94B-42","8","10796.8000"
"2014-04-24 10:00:00","8","8","FR-T98U-54","6","6023.4600"
"2014-04-24 10:00:00","8","8","GL-H102-L","9","220.4091"
"2014-04-24 10:00:00","8","8","GL-H102-L","9","220.4091"
"2014-04-24 10:00:00","13","2","BK-R89B-48","3","7330.0500"
"2014-04-24 10:00:00","13","2","SE-M236","9","244.0800"
"2014-04-24 10:00:00","13","2","RA-H123","4","480.0000"
"2014-04-24 10:00:00","41","4","SE-M236","5","135.6000"
"2014-04-24 10:00:00","41","4","BK-M38S-38","2","1538.9800"
"2014-04-24 10:00:00","41","4","BK-M38S-38","2","1538.9800"
"2014-04-24 10:00:00","52","3","FB-9873","3","319.5000"
"2014-04-24 10:00:00","52","3","FR-M63S-42","7","2548.6293"
"2014-04-24 10:00:00","5","4","FR-R92R-44","5","7157.5000"
"2014-04-24 10:00:00","5","4","FR-T98Y-46","2","2007.8200"
"2014-04-24 10:00:00","5","4","FR-T98Y-46","2","2007.8200"
"2014-04-24 10:00:00","20","5","FR-R72Y-38","6","3568.9800"
"2014-04-24 10:00:00","20","5","PD-M340","3","186.2700"
"2014-04-24 11:00:00","14","6","BK-R89B-48","7","17103.4500"
"2014-04-24 11:00:00","14","6","HL-U509-R","1","34.9900"
"2014-04-24 11:00:00","14","6","CL-9009","8","63.6000"
"2014-04-24 11:00:00","14","6","CL-9009","8","63.6000"
"2014-04-24 11:00:00","59","8","BK-T18Y-50","9","6681.1500"
"2014-04-24 11:00:00","59","8","BK-T18Y-50","9","6681.1500"
"2014-04-24 11:00:00","59","8","BK-M68S-38","7","16239.9293"
"2014-04-24 11:00:00","59","8","FR-T67U-50","4","1333.6800"
"2014-04-24 11:00:00","39","1","FR-M63S-40","1","364.0899"
"2014-04-24 11:00:00","39","1","BK-R79Y-48","7","11906.9300"
"2014-04-24 11:00:00","39","1","BK-R79Y-48","7","11906.9300"
"2014-04-24 11:00:00","17","6","BK-R64Y-48","6","6722.9400"
"2014-04-24 11:00:00","17","6","FR-M21S-52","3","792.1500"
"2014-04-24 11:00:00","51","2","PD-T852","2","161.9800"
"2014-04-24 11:00:00","51","2","HL-U509-R","9","314.9100"
"2014-04-24 11:00:00","51","2","RA-H123","6","720.0000"
"2014-04-24 11:00:00","33","6","FR-T67Y-62","7","2333.9400"
"2014-04-24 11:00:00","33","6","BK-T18Y-58","4","2969.4000"
"2014-04-24 11:00:00","33","6","PD-M340","8","496.7200"
"2014-04-24 11:00:00","11","3","BK-M68B-38","3","6884.9697"
"2014-04-24 11:00:00","11","3","BK-M68B-38","3","6884.9697"
"2014-04-24 11:00:00","11","3","BK-M18B-52","7","3779.9300"
"2014-04-24 11:00:00","26","4","SH-W890-L","4","279.9600"
"2014-04-24 11:00:00","26","4","CH-0234","1","20.2399"
"2014-04-24 12:00:00","26","7","WB-H098","8","39.9200"
"2014-04-24 12:00:00","26","7","WB-H098","8","39.9200"
"2014-04-24 12:00:00","51","6","FR-M21S-40","7","1848.3500"
"2014-04-24 12:00:00","51","6","FR-T67Y-44","1","333.4200"
"2014-04-24 12:00:00","51","6","BK-R79Y-42","7","11906.9300"
"2014-04-24 12:00:00","51","6","BK-R64Y-42","5","5602.4500"
"2014-04-24 12:00:00","24","4","VE-C304-M","4","254.0000"
"2014-04-24 12:00:00","24","4","BK-M68B-42","8","18359.9192"
"2014-04-24 12:00:00","24","4","FR-M63S-40","5","1820.4495"
"2014-04-24 12:00:00","73","1","BK-M18S-48","1","564.9900"
"2014-04-24 12:00:00","73","1","BK-M18S-48","1","564.9900"
"2014-04-24 12:00:00","73","1","GL-H102-M","8","195.9192"
"2014-04-24 12:00:00","70","6","BK-M38S-40","7","5386.4300"
"2014-04-24 12:00:00","70","6","FR-R72Y-38","4","2379.3200"
"2014-04-24 12:00:00","70","6","FR-R72Y-38","4","2379.3200"
"2014-04-24 12:00:00","70","6","PD-M340","1","62.0900"
"2014-04-24 12:00:00","10","2","BK-M68S-42","2","4639.9798"
"2014-04-24 12:00:00","10","2","FR-T67Y-44","9","3000.7800"
"2014-04-24 12:00:00","10","2","FR-T67Y-44","9","3000.7800"
